row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
1134,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:29,1.127557842843726,0.2604149836163627,4.114296169642115e-12,0.3056768558951965,0.3337641394245167,0.2282517619516938,0.2040288121047971,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.3800866541659158,0.3056768558951965,0.2709895976741157
1135,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:30,1.144492551185048,0.2019908464111815,9.304239271329673e-08,0.3056768558951965,0.1672090439799312,0.2216672748602914,0.1841097510411989,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.2224191260799558,0.3056768558951965,0.2524550292354435
1136,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:30,1.1444358213709545,0.2019908464111815,9.304239271329145e-08,0.3056768558951965,0.1672090439799312,0.2216672748602914,0.1841097510411989,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.2224191260799558,0.3056768558951965,0.2524550292354435
1137,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:30,0.4523009932111909,0.419467449324757,1.3503606528147118e-29,0.6812688821752266,0.6883748286765737,0.661333555161195,0.6596069257106651,0.6812688821752266,0.6812688821752266,0.6812688821752266,0.6863523669800365,0.6812688821752266,0.6692056369584349
1138,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:30,0.4560304368772613,0.4056173662323709,1.3139586142322604e-27,0.6888217522658611,0.6865357643758765,0.6770186335403727,0.678249544643784,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6875548192183997,0.6888217522658611,0.6847690726773982
1139,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:30,0.4560679826311015,0.4056173662323709,1.3139586142322604e-27,0.6888217522658611,0.6865357643758765,0.6770186335403727,0.678249544643784,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6875548192183997,0.6888217522658611,0.6847690726773982
1140,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:30,0.8475343515214371,0.4510358743220567,5.36355342614917e-87,0.4015107495642068,0.3447047548291402,0.3190397588654914,0.2895849217359649,0.4015107495642068,0.4015107495642068,0.4015107495642068,0.4879830449891475,0.4015107495642068,0.3875064020761988
1141,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:30,0.8559254609739997,0.4329104835929407,1.5156605576172664e-79,0.3759442184776292,0.2904422554517443,0.2478837722014417,0.2105247120073982,0.3759442184776292,0.3759442184776292,0.3759442184776292,0.519809361475109,0.3759442184776292,0.3437680184629114
1142,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:31,0.8559286062372626,0.4329104835929409,1.515660557617094e-79,0.3753631609529343,0.2902327897711479,0.2476097995987019,0.2101288843995954,0.3753631609529343,0.3753631609529343,0.3753631609529343,0.5194023912457947,0.3753631609529343,0.3429676742498354
1143,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:31,0.6026670358257415,0.3795813612414034,8.787231991644594e-14,0.7111111111111111,0.2744970798182998,0.3076149425287356,0.2828981054787506,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7383553248251495,0.7111111111111111,0.7194970700347044
1144,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:31,0.6186721093438303,0.314597744159974,1.034546151104978e-09,0.7416666666666667,0.2092297762478485,0.2345186781609195,0.2204053139279065,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.6501768980684643,0.7416666666666667,0.6925048419548334
1145,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:31,0.6187074213880934,0.3145977441599741,1.034546151104978e-09,0.7444444444444445,0.2097097097097097,0.2353807471264367,0.2209523809523809,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.6508341675008342,0.7444444444444445,0.694031746031746
1146,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:31,0.4511359704937852,0.4109275823232149,2.712773777821641e-45,0.6882516188714154,0.6901240238860817,0.659563879523646,0.6599223126593399,0.6882516188714154,0.6882516188714154,0.6882516188714154,0.6894509371161037,0.6882516188714154,0.6749041572907261
1147,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:31,0.4529211470831271,0.4040584718873432,1.0316465447960727e-43,0.6827012025901943,0.6784420289855072,0.6587963579524347,0.6602301707082621,0.6827012025901943,0.6827012025901943,0.6827012025901943,0.6802393784606309,0.6827012025901943,0.6735672939475383
1148,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:31,0.4529489467347675,0.4040584718873432,1.0316465447960727e-43,0.6845513413506013,0.6808054232145819,0.6604014943890317,0.661865540961381,0.6845513413506013,0.6845513413506013,0.6845513413506013,0.6823701738283622,0.6845513413506013,0.6752339590478859
1149,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:32,0.6390059186345297,0.442548163320216,0.0002231437963666,0.3692307692307692,0.453125,0.375,0.2503192848020434,0.3692307692307692,0.3692307692307692,0.3692307692307692,0.2502403846153846,0.3692307692307692,0.2144414972001178
1150,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:32,0.7006164738444124,-0.5035948201609812,1.9013442814656483e-05,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1151,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:32,0.700302621251778,-0.5035948201609804,1.9013442814657195e-05,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1152,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:32,0.716906447551878,0.282581104301799,4.317277722288812e-08,0.4573002754820937,0.3508823819382825,0.3788937745892154,0.3198261269356962,0.4573002754820937,0.4573002754820937,0.4573002754820937,0.4275056770821875,0.4573002754820937,0.3877108653336375
1153,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:32,0.7075233820290626,0.3123448191255225,1.1772872491501306e-09,0.4517906336088154,0.3913115569557288,0.3752834991900023,0.2928566536538593,0.4517906336088154,0.4517906336088154,0.4517906336088154,0.4772659898147907,0.4517906336088154,0.3542615576162469
1154,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:32,0.7074383233028863,0.3123448191255225,1.1772872491501306e-09,0.4462809917355372,0.3909090909090909,0.3708709403687418,0.2838557933294776,0.4462809917355372,0.4462809917355372,0.4462809917355372,0.4767927205943734,0.4462809917355372,0.3431850446204513
1155,True,fasttext,avg,cosine_similarity,Isotonic Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:32,0.6924661799375696,0.1335913960400717,0.2887288617305824,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1156,True,fasttext,avg,cosine_similarity,Linear Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:32,0.703770695960606,-0.2518043149645092,0.0430265841671888,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1157,True,fasttext,avg,cosine_similarity,Ridge Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:32,0.7017875659131668,-0.2518043149645088,0.0430265841671892,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1158,True,fasttext,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:32,0.7959794605966534,0.3222954830705788,1.6815365278742562e-91,0.455392809587217,0.2146620600539004,0.2164972551289748,0.2115293215301821,0.455392809587217,0.455392809587217,0.455392809587217,0.4587069956953022,0.455392809587217,0.449293556343778
1159,True,fasttext,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:33,0.8073630200943165,0.2792025028360841,3.3546216601717438e-68,0.4639147802929427,0.1914756965910262,0.1947607773872413,0.1892223067415897,0.4639147802929427,0.4639147802929427,0.4639147802929428,0.474845535250257,0.4639147802929427,0.4596011171334357
1160,True,fasttext,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:33,0.8073625615257402,0.2792025028360841,3.3546216601717438e-68,0.4641810918774967,0.1915375188587993,0.1948400983993775,0.1893054963116173,0.4641810918774967,0.4641810918774967,0.4641810918774967,0.4750191384634617,0.4641810918774967,0.4598558678590083
1161,True,fasttext,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:33,1.0101110539420748,0.3552442348133781,6.1481552101250164e-61,0.280675608544461,0.2367864490169477,0.1864924123524415,0.1175319016543426,0.280675608544461,0.280675608544461,0.280675608544461,0.4430917866806215,0.280675608544461,0.1778923321910732
1162,True,fasttext,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:34,1.0324105305101643,0.2953207633678619,8.481787472685259e-42,0.3025335320417288,0.1779751212401812,0.1480506265919899,0.1040391520898097,0.3025335320417288,0.3025335320417288,0.3025335320417288,0.4423720614789769,0.3025335320417288,0.2195758545549766
1163,True,fasttext,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:34,1.0325049409203246,0.295320763367862,8.481787472684294e-42,0.3020367610531545,0.1777494031111204,0.1478161050160049,0.1037883114300027,0.3020367610531545,0.3020367610531545,0.3020367610531545,0.4418969235728964,0.3020367610531545,0.2190478102317966
1164,True,fasttext,avg,cosine_similarity,Isotonic Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:34,0.9571017407865062,0.3620499345309271,1.8135069470999373e-08,0.4605263157894737,0.2261904761904762,0.2216126785092302,0.1728356768679349,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.612155388471178,0.4605263157894737,0.4126489196523153
1165,True,fasttext,avg,cosine_similarity,Linear Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:34,0.9845306572743976,0.2886513570896892,9.4571425443691e-06,0.3684210526315789,0.2302624753605145,0.192895976254297,0.1412119920431941,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.6081338968335873,0.3684210526315789,0.3057542887482987
1166,True,fasttext,avg,cosine_similarity,Ridge Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:34,0.9838758493383002,0.2886513570896892,9.4571425443691e-06,0.3464912280701754,0.228876086517081,0.18571206820832,0.1291449778291883,0.3464912280701754,0.3464912280701754,0.3464912280701754,0.6057259583160448,0.3464912280701754,0.270935816261301
1167,True,fasttext,avg,cosine_similarity,Isotonic Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:34,0.7444963240145833,0.4742589709692067,1.234760363190249e-31,0.4259259259259259,0.6198105086757938,0.4580521392526108,0.4145110064227711,0.4259259259259259,0.4259259259259259,0.4259259259259259,0.6421647313959631,0.4259259259259259,0.4088688982888329
1168,True,fasttext,avg,cosine_similarity,Linear Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:35,0.773919229613555,0.4061395152236284,7.318896858983303e-23,0.3222222222222222,0.2596442885771543,0.2712457749879285,0.1687386132247347,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3840069026942774,0.3222222222222222,0.2184109519443353
1169,True,fasttext,avg,cosine_similarity,Ridge Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:35,0.7748896634420079,0.4061395152236283,7.318896858983719e-23,0.3203703703703703,0.2578974358974359,0.2700989859971028,0.1668496813157957,0.3203703703703703,0.3203703703703703,0.3203703703703703,0.3812566001899335,0.3203703703703703,0.2154436071745279
1170,True,fasttext,avg,cosine_similarity,Isotonic Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:35,1.1386237074016268,0.2228532412277937,3.528303502748481e-09,0.3042212518195051,0.3465301208393948,0.2324141184858547,0.2063314086279391,0.3042212518195051,0.3042212518195051,0.3042212518195051,0.3858798456820718,0.3042212518195051,0.2697881487927506
1171,True,fasttext,avg,cosine_similarity,Linear Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:35,1.1557311048771213,0.1466519938357122,0.0001144471056858,0.2954876273653566,0.1483300365561441,0.216318136534945,0.1717538667000235,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2111306305236444,0.2954876273653566,0.2428688151178895
1172,True,fasttext,avg,cosine_similarity,Ridge Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:35,1.1557640656319588,0.1466519938357123,0.0001144471056858,0.2954876273653566,0.1480507801419749,0.216318136534945,0.1713481922825573,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2112031373749043,0.2954876273653566,0.242804181970182
1173,True,fasttext,avg,cosine_similarity,Isotonic Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:35,0.4597610268121087,0.3840240432025023,1.0898643385861494e-24,0.6827794561933535,0.6798737864077671,0.6712418663117421,0.6723699095022624,0.6827794561933535,0.6827794561933535,0.6827794561933535,0.6812010676678497,0.6827794561933535,0.6788979303085398
1174,True,fasttext,avg,cosine_similarity,Linear Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:35,0.4717025081127896,0.3216142791053709,2.1430145148052628e-17,0.6722054380664653,0.6706133637464109,0.6576271813073056,0.6579821389032401,0.6722054380664653,0.6722054380664653,0.6722054380664653,0.6712144530305131,0.6722054380664653,0.665778614000119
1175,True,fasttext,avg,cosine_similarity,Ridge Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:35,0.471701565953899,0.3216142791053708,2.1430145148052628e-17,0.6706948640483383,0.6694142512077295,0.6555845164152618,0.6557347328244274,0.6706948640483383,0.6706948640483383,0.6706948640483383,0.6698833866047843,0.6706948640483383,0.6637568321763797
1176,True,fasttext,avg,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:35,0.8681937633362748,0.4052807594192751,4.997439629818943e-69,0.357350377687391,0.3378265140583797,0.293285197260401,0.2398253846781034,0.357350377687391,0.357350377687391,0.357350377687391,0.4863581872465422,0.357350377687391,0.3169275211370232
1177,True,fasttext,avg,cosine_similarity,Linear Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:36,0.8856897403250932,0.3609478806625965,4.171784544375339e-54,0.3224869262056943,0.2372410209677372,0.1854564717405015,0.1288729651726791,0.3224869262056943,0.3224869262056943,0.3224869262056943,0.5163253296786394,0.3224869262056943,0.2414418511902576
1178,True,fasttext,avg,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,0,0,True,1720,2023-05-29 16:50:36,0.8857585116679059,0.3609478806625965,4.171784544375339e-54,0.3219058686809994,0.2365403456246636,0.1850901713742011,0.1282248934805105,0.3219058686809994,0.3219058686809994,0.3219058686809994,0.5152050039142102,0.3219058686809994,0.2404036885376324
1179,True,fasttext,avg,cosine_similarity,Isotonic Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:36,0.6070012855043343,0.3644386507160109,9.49462913800481e-13,0.7222222222222222,0.2593007619901389,0.2806393678160919,0.2681200994454006,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7088741139166956,0.7222222222222222,0.7145598266080193
1180,True,fasttext,avg,cosine_similarity,Linear Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:36,0.6255972994676018,0.2826803983863155,4.8556531409043555e-08,0.8027777777777778,0.1610027855153203,0.1993103448275862,0.1781201848998459,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.6484834416589291,0.8027777777777778,0.7174285225132683
1181,True,fasttext,avg,cosine_similarity,Ridge Regression,biology,validation,42,0,0,True,359,2023-05-29 16:50:36,0.6257339136058663,0.2826803983863155,4.8556531409043555e-08,0.8027777777777778,0.1610027855153203,0.1993103448275862,0.1781201848998459,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.6484834416589291,0.8027777777777778,0.7174285225132683
1182,True,fasttext,avg,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:36,0.464719234655547,0.3420162319847708,5.020028665090732e-31,0.6475485661424607,0.6568356904679775,0.6051679785794892,0.5916350126566465,0.6475485661424607,0.6475485661424607,0.6475485661424607,0.654422500682607,0.6475485661424607,0.6146993534695449
1183,True,fasttext,avg,cosine_similarity,Linear Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:36,0.468333043223723,0.3224226641460839,1.4291754147083597e-27,0.6271970397779834,0.6157419051930848,0.5967637926079612,0.5928436911487759,0.6271970397779834,0.6271970397779834,0.6271970397779834,0.6198241885764719,0.6271970397779834,0.6108956100144423
1184,True,fasttext,avg,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,0,0,True,1080,2023-05-29 16:50:37,0.4683770258444651,0.322422664146084,1.4291754147081972e-27,0.6281221091581869,0.6169293190638598,0.5975663608262597,0.5936151032042314,0.6281221091581869,0.6281221091581869,0.6281221091581869,0.620900954258621,0.6281221091581869,0.6116902015610651
1185,True,fasttext,avg,cosine_similarity,Isotonic Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:37,0.6924661799375696,0.1335913960400717,0.2887288617305824,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1186,True,fasttext,avg,cosine_similarity,Linear Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:37,0.703770695960606,-0.2518043149645092,0.0430265841671888,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1187,True,fasttext,avg,cosine_similarity,Ridge Regression,neural_networks,validation,42,0,0,True,64,2023-05-29 16:50:37,0.7017875659131668,-0.2518043149645088,0.0430265841671892,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1188,True,fasttext,avg,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:37,0.719428724768729,0.2657040799932207,2.783868463812142e-07,0.443526170798898,0.3468776219585281,0.3680166628095349,0.2981489116989649,0.443526170798898,0.443526170798898,0.443526170798898,0.4226178624531082,0.443526170798898,0.3609770745644138
1189,True,fasttext,avg,cosine_similarity,Linear Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:37,0.7142682431231395,0.2841031311030024,3.626623385058318e-08,0.4269972451790633,0.3627613412228797,0.3552726992208594,0.2556102900930487,0.4269972451790633,0.4269972451790633,0.4269972451790633,0.4422071168924316,0.4269972451790633,0.3084630451401611
1190,True,fasttext,avg,cosine_similarity,Ridge Regression,english_language_arts,validation,42,0,0,True,362,2023-05-29 16:50:37,0.7150716957238498,0.2841031311030025,3.6266233850582154e-08,0.4297520661157025,0.3870262390670554,0.3576949780143485,0.2517945484528082,0.4297520661157025,0.4297520661157025,0.4297520661157025,0.4720562368985374,0.4297520661157025,0.303693354679254
1191,True,fasttext,add,cosine_similarity,Isotonic Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:37,0.6924665581007278,0.1335847443274659,0.288753088809251,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1192,True,fasttext,add,cosine_similarity,Linear Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:37,0.7037706968448733,-0.2518045202013462,0.0430264085905524,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1193,True,fasttext,add,cosine_similarity,Ridge Regression,neural_course,validation,42,0,0,True,64,2023-05-29 16:50:37,0.7017875663882854,-0.2518045202013458,0.0430264085905526,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
1194,True,fasttext,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:37,0.7959779140231947,0.3223010595561143,1.6688981802121778e-91,0.455392809587217,0.2146620600539004,0.2164972551289748,0.2115293215301821,0.455392809587217,0.455392809587217,0.455392809587217,0.4587069956953022,0.455392809587217,0.449293556343778
1195,True,fasttext,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:38,0.807363019765024,0.2792025041027496,3.35461681613029e-68,0.4639147802929427,0.1914756965910262,0.1947607773872413,0.1892223067415897,0.4639147802929427,0.4639147802929427,0.4639147802929428,0.474845535250257,0.4639147802929427,0.4596011171334357
1196,True,fasttext,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,0,0,True,3754,2023-05-29 16:50:38,0.8073625611991961,0.2792025041027496,3.35461681613029e-68,0.4641810918774967,0.1915375188587993,0.1948400983993775,0.1893054963116173,0.4641810918774967,0.4641810918774967,0.4641810918774967,0.4750191384634617,0.4641810918774967,0.4598558678590083
1197,True,fasttext,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:39,1.0101109172493152,0.3552447331997877,6.1456419922703516e-61,0.280675608544461,0.2367864490169477,0.1864924123524415,0.1175319016543426,0.280675608544461,0.280675608544461,0.280675608544461,0.4430917866806215,0.280675608544461,0.1778923321910732
1198,True,fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:39,1.032410541905686,0.2953207250486263,8.482000030109424e-42,0.3025335320417288,0.1779751212401812,0.1480506265919899,0.1040391520898097,0.3025335320417288,0.3025335320417288,0.3025335320417288,0.4423720614789769,0.3025335320417288,0.2195758545549766
1199,True,fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,0,0,True,2012,2023-05-29 16:50:39,1.0325049522567409,0.2953207250486263,8.482000030109424e-42,0.3020367610531545,0.1777494031111204,0.1478161050160049,0.1037883114300027,0.3020367610531545,0.3020367610531545,0.3020367610531545,0.4418969235728964,0.3020367610531545,0.2190478102317966
1200,True,fasttext,add,cosine_similarity,Isotonic Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:40,0.9571022478026944,0.3620487570442434,1.8137135906862013e-08,0.4605263157894737,0.2261904761904762,0.2216126785092302,0.1728356768679349,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.612155388471178,0.4605263157894737,0.4126489196523153
1201,True,fasttext,add,cosine_similarity,Linear Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:40,0.9845306730316296,0.2886513103103029,9.45717542791929e-06,0.3684210526315789,0.2302624753605145,0.192895976254297,0.1412119920431941,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.6081338968335873,0.3684210526315789,0.3057542887482987
1202,True,fasttext,add,cosine_similarity,Ridge Regression,texas,validation,42,0,0,True,227,2023-05-29 16:50:40,0.9838758647172976,0.2886513103103029,9.45717542791929e-06,0.3464912280701754,0.228876086517081,0.18571206820832,0.1291449778291883,0.3464912280701754,0.3464912280701754,0.3464912280701754,0.6057259583160448,0.3464912280701754,0.270935816261301
1203,True,fasttext,add,cosine_similarity,Isotonic Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:40,0.74449591938989,0.4742598994059957,1.2343806551303602e-31,0.4259259259259259,0.6198105086757938,0.4580521392526108,0.4145110064227711,0.4259259259259259,0.4259259259259259,0.4259259259259259,0.6421647313959631,0.4259259259259259,0.4088688982888329
1204,True,fasttext,add,cosine_similarity,Linear Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:40,0.7739192514422332,0.4061394585666961,7.319006362267768e-23,0.3222222222222222,0.2596442885771543,0.2712457749879285,0.1687386132247347,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3840069026942774,0.3222222222222222,0.2184109519443353
1205,True,fasttext,add,cosine_similarity,Ridge Regression,english,validation,42,0,0,True,539,2023-05-29 16:50:40,0.7748896835419807,0.4061394585666962,7.319006362267768e-23,0.3203703703703703,0.2578974358974359,0.2700989859971028,0.1668496813157957,0.3203703703703703,0.3203703703703703,0.3203703703703703,0.3812566001899335,0.3203703703703703,0.2154436071745279
1206,True,fasttext,add,cosine_similarity,Isotonic Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:40,1.1386236482394816,0.2228534660665566,3.528172700515044e-09,0.3042212518195051,0.3465301208393948,0.2324141184858547,0.2063314086279391,0.3042212518195051,0.3042212518195051,0.3042212518195051,0.3858798456820718,0.3042212518195051,0.2697881487927506
1207,True,fasttext,add,cosine_similarity,Linear Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:40,1.1557311094477356,0.1466519657447456,0.0001144474553779,0.2954876273653566,0.1483300365561441,0.216318136534945,0.1717538667000235,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2111306305236444,0.2954876273653566,0.2428688151178895
1208,True,fasttext,add,cosine_similarity,Ridge Regression,science,validation,42,0,0,True,686,2023-05-29 16:50:40,1.1557640701175684,0.1466519657447456,0.0001144474553779,0.2954876273653566,0.1480507801419749,0.216318136534945,0.1713481922825573,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2112031373749043,0.2954876273653566,0.242804181970182
1209,True,fasttext,add,cosine_similarity,Isotonic Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:40,0.4597610174704955,0.3840240848428821,1.0898507306375611e-24,0.6827794561933535,0.6798737864077671,0.6712418663117421,0.6723699095022624,0.6827794561933535,0.6827794561933535,0.6827794561933535,0.6812010676678497,0.6827794561933535,0.6788979303085398
1210,True,fasttext,add,cosine_similarity,Linear Regression,beetle,validation,42,0,0,True,661,2023-05-29 16:50:41,0.4717025102888697,0.3216142676398654,2.1430204063419058e-17,0.6722054380664653,0.6706133637464109,0.6576271813073056,0.6579821389032401,0.6722054380664653,0.6722054380664653,0.6722054380664653,0.6712144530305131,0.6722054380664653,0.665778614000119
